state_code,fhwa_station_id,station_id,direction,latitude,longitude,f_system,num_lanes_volume,station_location,posted_route_signing,posted_signed_route,year_record,source_file
24,0P0068,P0068,5,39.329381,-77.510505,2R,1,US 15 - 1.16 Miles North of Basford Rd (ATR#68),2,15,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0068,P0068,5,39.329381,-77.510505,2R,1,US 15 - 1.16 Miles North of Basford Rd (ATR#68),2,15,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0069,P0069,1,39.166032,-76.837719,2U,3,.75 MI N OF IS 95,3,32,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0069,P0069,1,39.166032,-76.837719,2U,3,MD 32 - .78 Mile North of IS 95 (ATR#69),3,32,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0069,P0069,1,39.166032,-76.837719,2U,3,MD 32 - .78 Mile North of IS 95 (ATR#69),3,32,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0069,P0069,5,39.166032,-76.837719,2U,3,.75 MI N OF IS 95,3,32,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0069,P0069,5,39.166032,-76.837719,2U,3,MD 32 - .78 Mile North of IS 95 (ATR#69),3,32,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0069,P0069,5,39.166032,-76.837719,2U,3,MD 32 - .78 Mile North of IS 95 (ATR#69),3,32,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0070,P0070,1,39.668362,-78.734814,1U,2,.55 MI W OF MD 144,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0070,P0070,1,39.668362,-78.734814,1U,2,.55 MI W OF MD 144,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0070,P0070,1,39.668362,-78.734814,1U,2,.55 MI W OF MD 144,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0070,P0070,3,39.668362,-78.734814,1U,2,.55 MI W OF MD 144,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0070,P0070,3,39.66847,-78.734718,1U,2,IS 68 - .15 Mile East of Structure #1081 Hillcrest,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0070,P0070,3,39.668362,-78.734814,1U,2,IS 68 - .15 Mile East of Structure #1081 Hillcrest,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0070,P0070,7,39.668362,-78.734814,1U,2,.55 MI W OF MD 144,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0070,P0070,7,39.66847,-78.734718,1U,2,IS 68 - .15 Mile East of Structure #1081 Hillcrest,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0070,P0070,7,39.668362,-78.734814,1U,2,IS 68 - .15 Mile East of Structure #1081 Hillcrest,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0071,P0071,1,39.239529,-76.699033,1U,4,.65 MI N OF IS 195,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0071,P0071,1,39.239529,-76.699033,1U,4,IS 95 - .65 Mile North of IS 1,1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0071,P0071,1,39.239529,-76.699033,1U,4,IS 95 - .65 Mile North of IS 1,1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0071,P0071,5,39.239529,-76.699033,1U,4,.65 MI N OF IS 195,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0071,P0071,5,39.239529,-76.699033,1U,4,IS 95 - .65 Mile North of IS 1,1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0071,P0071,5,39.239529,-76.699033,1U,4,IS 95 - .65 Mile North of IS 1,1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0072,P0072,1,39.38441,-76.755884,1U,3,.05 MI N OF MOUNT WILSON LANE,1,795,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0072,P0072,1,39.38441,-76.755883,1U,3,IS 795(NB) - .05 Mile North of Mt. Wilson La (ATR#,1,795,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0072,P0072,1,39.38441,-76.755883,1U,3,IS 795(NB) - .05 Mile North of Mt. Wilson La (ATR#,1,795,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0072,P0072,5,39.38441,-76.755884,1U,3,.05 MI S OF MOUNT WILSON LANE,1,795,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0072,P0072,5,39.38441,-76.755883,1U,3,IS 795(NB) - .05 Mile North of Mt. Wilson La (ATR#,1,795,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0072,P0072,5,39.38441,-76.755883,1U,3,IS 795(NB) - .05 Mile North of Mt. Wilson La (ATR#,1,795,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0074,P0074,1,39.28181,-76.483827,2U,2,at TRAPPE RD OVERPASS,3,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0074,P0074,1,39.281807,-76.483816,2U,2,MD 695 - 50ft South of Trappe Rd (ATR#74),3,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0074,P0074,1,39.28181,-76.483827,2U,2,MD 695 - 50ft South of Trappe Rd (ATR#74),3,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0074,P0074,5,39.28181,-76.483827,2U,2,at TRAPPE RD OVERPASS,3,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0074,P0074,5,39.281807,-76.483816,2U,2,MD 695 - 50ft South of Trappe Rd (ATR#74),3,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0074,P0074,5,39.28181,-76.483827,2U,2,MD 695 - 50ft South of Trappe Rd (ATR#74),3,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0075,P0075,1,39.212845,-76.652787,1U,4,.26 MI N OF MD 170,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0075,P0075,1,39.212845,-76.652787,1U,4,IS 695 - .26 Mile West of MD 170 (ATR#75),1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0075,P0075,1,39.212845,-76.652787,1U,4,IS 695 - .26 Mile West of MD 170 (ATR#75),1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0075,P0075,5,39.212845,-76.652787,1U,4,.26 MI N OF MD 170,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0075,P0075,5,39.212845,-76.652787,1U,4,IS 695 - .26 Mile West of MD 170 (ATR#75),1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0075,P0075,5,39.212845,-76.652787,1U,4,IS 695 - .26 Mile West of MD 170 (ATR#75),1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0076,P0076,1,39.385355,-76.662409,1U,3,1.08 MI N OF BALTIMORE CITY LINE,1,83,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0076,P0076,1,39.385355,-76.662409,1U,3,IS 83 - .04 Mile North of Old Pimlico Rd (ATR#76),1,83,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0076,P0076,1,39.385355,-76.662409,1U,3,IS 83 - .04 Mile North of Old Pimlico Rd (ATR#76),1,83,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0076,P0076,5,39.385355,-76.662409,1U,3,1.08 MI N OF BALTIMORE CITY LINE,1,83,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0076,P0076,5,39.385355,-76.662409,1U,3,IS 83 - .04 Mile North of Old Pimlico Rd (ATR#76),1,83,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0076,P0076,5,39.385355,-76.662409,1U,3,IS 83 - .04 Mile North of Old Pimlico Rd (ATR#76),1,83,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0077,P0077,1,39.238874,-76.668331,1U,4,.15 MI N OF HOLLINS FERRY RD,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0077,P0077,1,39.238874,-76.668331,1U,4,IS 695 - .15 Mile North of Hollins Ferry Rd (ATR#7,1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0077,P0077,1,39.238874,-76.668331,1U,4,IS 695 - .15 Mile North of Hollins Ferry Rd (ATR#7,1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0077,P0077,5,39.238874,-76.668331,1U,3,.15 MI N OF HOLLINS FERRY RD,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0077,P0077,5,39.238874,-76.668331,1U,3,IS 695 - .15 Mile North of Hollins Ferry Rd (ATR#7,1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0077,P0077,5,39.238874,-76.668331,1U,3,IS 695 - .15 Mile North of Hollins Ferry Rd (ATR#7,1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0078,P0078,1,39.36018,-76.746386,1U,4,1.03 MI S OF IS 795,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0078,P0078,1,39.36018,-76.746389,1U,4,IS 695 - 1.03 Miles South of IS 795 (ATR#78),1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0078,P0078,1,39.36018,-76.746389,1U,5,IS 695 - 1.03 Miles South of IS 795 (ATR#78),1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0078,P0078,5,39.36018,-76.746386,1U,4,1.03 MI S OF IS 795,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0078,P0078,5,39.36018,-76.746389,1U,4,IS 695 - 1.03 Miles South of IS 795 (ATR#78),1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0078,P0078,5,39.36018,-76.746389,1U,5,IS 695 - 1.03 Miles South of IS 795 (ATR#78),1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0079,P0079,1,39.257929,-76.675064,1U,5,.20 MI S OF JOH AVE,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0079,P0079,1,39.257929,-76.675064,1U,5,IS 95 - .24 Mile South of Joh Ave (ATR#79),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0079,P0079,1,39.257929,-76.675064,1U,5,IS 95 - .24 Mile South of Joh Ave (ATR#79),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0079,P0079,5,39.257929,-76.675064,1U,5,.20 MI S OF JOH AVE,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0079,P0079,5,39.257929,-76.675064,1U,5,IS 95 - .24 Mile South of Joh Ave (ATR#79),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0079,P0079,5,39.257929,-76.675064,1U,5,IS 95 - .24 Mile South of Joh Ave (ATR#79),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0080,P0080,1,38.606685,-76.874602,3R,2,.10 MI S OF RENNER RD,3,5,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0080,P0080,1,38.606685,-76.874602,3U,2,MD 5 - .10 Mile South of Renner Rd (ATR#80),3,5,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0080,P0080,1,38.606685,-76.874602,3U,2,MD 5 - .10 Mile South of Renner Rd (ATR#80),3,5,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0080,P0080,5,38.606685,-76.874602,3R,2,.10 MI S OF RENNER RD,3,5,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0080,P0080,5,38.606685,-76.874602,3U,2,MD 5 - .10 Mile South of Renner Rd (ATR#80),3,5,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0080,P0080,5,38.606685,-76.874602,3U,2,MD 5 - .10 Mile South of Renner Rd (ATR#80),3,5,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0083,P0083,1,38.396505,-75.306839,5R,1,ile North of MD 346,3,610,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0083,P0083,1,38.396505,-75.306839,5R,1,ile North of MD 346,3,610,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0083,P0083,1,38.396505,-75.306839,5R,1,ile North of MD 346,3,610,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0083,P0083,3,38.396505,-75.306839,5R,1,ile North of MD 346,3,610,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0083,P0083,3,38.396505,-75.30684,5R,1,MD 610 - .30 Mile North of MD 346 (ATR#83),3,610,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0083,P0083,3,38.396505,-75.306839,5R,1,MD 610 - .30 Mile North of MD 346 (ATR#83),3,610,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0083,P0083,5,38.396505,-75.306839,5R,1,ile North of MD 346,3,610,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0083,P0083,5,38.396505,-75.306839,5R,1,ile North of MD 346,3,610,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0083,P0083,5,38.396505,-75.306839,5R,1,ile North of MD 346,3,610,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0083,P0083,7,38.396505,-75.306839,5R,1,ile North of MD 346,3,610,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0083,P0083,7,38.396505,-75.30684,5R,1,MD 610 - .30 Mile North of MD 346 (ATR#83),3,610,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0083,P0083,7,38.396505,-75.306839,5R,1,MD 610 - .30 Mile North of MD 346 (ATR#83),3,610,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0084,P0084,1,39.065441,-75.850699,5R,1,ile South of Queen Anne's County Line,3,313,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0084,P0084,1,39.065442,-75.850699,5R,1,MD 313 - .22 Mile South of Queen Anne's County Lin,3,313,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0084,P0084,1,39.065442,-75.850699,5R,1,MD 313 - .22 Mile South of Queen Anne's County Lin,3,313,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0084,P0084,5,39.065441,-75.850699,5R,1,ile South of Queen Anne's County Line,3,313,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0084,P0084,5,39.065442,-75.850699,5R,1,MD 313 - .22 Mile South of Queen Anne's County Lin,3,313,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0084,P0084,5,39.065442,-75.850699,5R,1,MD 313 - .22 Mile South of Queen Anne's County Lin,3,313,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0085,P0085,3,39.703193,-76.635415,5R,1,ile East of IS 83,3,439,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0085,P0085,3,39.703194,-76.635416,5R,1,MD 439 - .44 Mile East of IS 83 (ATR#85),3,439,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0085,P0085,3,39.703194,-76.635416,5R,1,MD 439 - .44 Mile East of IS 83 (ATR#85),3,439,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0085,P0085,7,39.703193,-76.635415,5R,1,ile East of IS 83,3,439,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0085,P0085,7,39.703194,-76.635416,5R,1,MD 439 - .44 Mile East of IS 83 (ATR#85),3,439,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0085,P0085,7,39.703194,-76.635416,5R,1,MD 439 - .44 Mile East of IS 83 (ATR#85),3,439,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0086,P0086,1,38.349416,-76.931677,5R,1,ile South of Morgantown Rd,3,257,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0086,P0086,1,38.349416,-76.931677,5R,1,MD 257 - .40 Mile South of Morgantown Rd (ATR#86),3,257,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0086,P0086,1,38.349416,-76.931677,5R,1,MD 257 - .40 Mile South of Morgantown Rd (ATR#86),3,257,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0086,P0086,5,38.349416,-76.931677,5R,1,ile South of Morgantown Rd,3,257,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0086,P0086,5,38.349416,-76.931677,5R,1,MD 257 - .40 Mile South of Morgantown Rd (ATR#86),3,257,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0086,P0086,5,38.349416,-76.931677,5R,1,MD 257 - .40 Mile South of Morgantown Rd (ATR#86),3,257,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0087,P0087,1,38.101803,-76.365215,5R,1,e North of Fresh Pond Neck Rd,3,5,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0087,P0087,1,38.101803,-76.365215,5R,1,MD 5 - .20 Mile North of Fresh Pond Neck Rd (ATR#8,3,5,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0087,P0087,1,38.101803,-76.365215,5R,1,MD 5 - .20 Mile North of Fresh Pond Neck Rd (ATR#8,3,5,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0087,P0087,5,38.101803,-76.365215,5R,1,e North of Fresh Pond Neck Rd,3,5,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0087,P0087,5,38.101803,-76.365215,5R,1,MD 5 - .20 Mile North of Fresh Pond Neck Rd (ATR#8,3,5,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0087,P0087,5,38.101803,-76.365215,5R,1,MD 5 - .20 Mile North of Fresh Pond Neck Rd (ATR#8,3,5,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0088,P0088,1,39.655624,-75.809562,5U,1,ile East of Oakridge Ct,3,277,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0088,P0088,1,39.655624,-75.809562,5U,1,ile East of Oakridge Ct,3,277,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0088,P0088,1,39.655624,-75.809562,5U,1,ile East of Oakridge Ct,3,277,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0088,P0088,3,39.655624,-75.809562,5U,1,ile East of Oakridge Ct,3,277,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0088,P0088,3,39.655625,-75.809562,5U,1,MD 277 - .10 Mile East of Oakridge Ct (ATR#88),3,277,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0088,P0088,3,39.655624,-75.809562,5U,1,MD 277 - .10 Mile East of Oakridge Ct (ATR#88),3,277,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0088,P0088,5,39.655624,-75.809562,5U,1,ile East of Oakridge Ct,3,277,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0088,P0088,5,39.655624,-75.809562,5U,1,ile East of Oakridge Ct,3,277,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0088,P0088,5,39.655624,-75.809562,5U,1,ile East of Oakridge Ct,3,277,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0088,P0088,7,39.655624,-75.809562,5U,1,ile East of Oakridge Ct,3,277,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0088,P0088,7,39.655625,-75.809562,5U,1,MD 277 - .10 Mile East of Oakridge Ct (ATR#88),3,277,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0088,P0088,7,39.655624,-75.809562,5U,1,MD 277 - .10 Mile East of Oakridge Ct (ATR#88),3,277,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0089,P0089,1,38.952448,-76.812698,5U,2,ile North of Atwell Ave,3,953,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0089,P0089,1,38.952448,-76.812699,5U,2,MD 953 - .10 Mile North of Atwell Ave (ATR#89),3,953,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0089,P0089,1,38.952448,-76.812699,5U,2,MD 953 - .10 Mile North of Atwell Ave (ATR#89),3,953,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0089,P0089,5,38.952448,-76.812698,5U,2,ile North of Atwell Ave,3,953,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0089,P0089,5,38.952448,-76.812699,5U,2,MD 953 - .10 Mile North of Atwell Ave (ATR#89),3,953,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0089,P0089,5,38.952448,-76.812699,5U,2,MD 953 - .10 Mile North of Atwell Ave (ATR#89),3,953,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0090,P0090,1,39.408618,-76.729503,4U,1,ile South of MD 130,3,129,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0090,P0090,1,39.408619,-76.729504,4U,1,MD 129 - .18 Mile South of MD 130 (ATR#90),3,129,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0090,P0090,1,39.408619,-76.729504,4U,1,MD 129 - .18 Mile South of MD 130 (ATR#90),3,129,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0090,P0090,5,39.408618,-76.729503,4U,1,ile South of MD 130,3,129,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0090,P0090,5,39.408619,-76.729504,4U,1,MD 129 - .18 Mile South of MD 130 (ATR#90),3,129,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0090,P0090,5,39.408619,-76.729504,4U,1,MD 129 - .18 Mile South of MD 130 (ATR#90),3,129,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0091,P0091,1,39.664763,-78.889622,5U,1,ile North of Porter Cemetery Rd,3,638,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0091,P0091,1,39.664764,-78.889622,5U,1,MD 638 - .13 Mile North of Porter Cemetery Rd (ATR,3,638,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0091,P0091,1,39.664764,-78.889622,5U,1,MD 638 - .13 Mile North of Porter Cemetery Rd (ATR,3,638,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0091,P0091,5,39.664763,-78.889622,5U,1,ile North of Porter Cemetery Rd,3,638,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0091,P0091,5,39.664764,-78.889622,5U,1,MD 638 - .13 Mile North of Porter Cemetery Rd (ATR,3,638,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0091,P0091,5,39.664764,-78.889622,5U,1,MD 638 - .13 Mile North of Porter Cemetery Rd (ATR,3,638,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
