station_id,date,observed_count,source,fhwa_station_ids,n_direction_lane_records,min_hours_observed,max_hours_observed
P0069,2019-03-07,116747,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-08,111145,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-09,82216,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-11,111159,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-12,115154,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-13,116266,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-14,118655,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-15,116593,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-16,84066,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-17,66353,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-18,110512,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-19,114319,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-20,117407,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-21,105370,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-22,114798,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-23,84467,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-24,72258,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-25,111967,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-26,115016,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-27,118081,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-28,119471,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-29,112738,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-30,85910,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-03-31,66053,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-01,112144,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-02,115903,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-03,114942,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-04,116853,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-05,115956,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-06,81284,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-07,71384,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-08,108740,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-09,118413,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-10,119008,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-11,119258,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-12,115907,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-13,87222,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-14,70140,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-15,108811,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-16,114187,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-17,114501,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-18,116229,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-19,104271,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-20,80602,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-21,68998,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-22,112272,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-23,117759,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-24,120109,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-25,120339,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-26,114606,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-27,87709,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-28,71726,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-29,113969,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-04-30,117003,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-01,118684,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-02,115311,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-03,121505,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-04,90447,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-05,68437,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-06,116832,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-07,118158,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-08,120450,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-09,118158,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-10,116638,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-11,87093,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-12,67970,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-13,108927,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-14,120299,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-15,118155,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-16,114618,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-17,114161,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-18,90499,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-20,109516,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-21,102705,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-22,104547,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-28,109091,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-29,119149,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-30,114158,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-05-31,122885,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-01,90509,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-02,72243,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-03,118639,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-04,119132,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-05,119984,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-06,110961,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-07,124755,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-08,94665,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-09,74482,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-10,108075,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-11,119984,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-12,121350,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-13,117754,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-14,122881,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-15,89850,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-16,73703,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-17,112657,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-18,117670,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-20,119318,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-21,122026,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-22,90146,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-23,78831,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-24,115798,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-25,117071,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-26,117944,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-27,119874,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-28,120462,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-29,85533,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-06-30,70048,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-01,114910,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-02,114858,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-03,118147,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-04,56242,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-05,91046,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-06,76027,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-07,64632,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-08,108363,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-09,119058,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-10,120033,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-11,116408,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-12,117153,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-13,86352,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-14,71787,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-15,116191,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-16,119972,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-17,115722,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-18,123154,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-19,120795,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-20,83957,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-21,70659,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-22,111378,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-23,117669,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-24,120365,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-25,120394,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-26,122431,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-27,86673,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-28,71001,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-29,114153,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-30,119004,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0069,2019-07-31,119222,FHWA_TMAS_CCS_MD,0P0069,2,24,24
P0070,2017-10-01,34942,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-02,31993,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-03,29637,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-04,30990,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-05,34397,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-06,44964,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-07,34297,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-08,36123,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-09,33975,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-10,31115,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-11,30233,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-12,34078,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-13,44201,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-14,33159,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-15,39126,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-16,32474,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-17,30024,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-18,32161,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-19,35537,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-20,43468,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-21,32476,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-22,38551,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-23,31871,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-24,29714,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-25,30323,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-26,32981,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-27,41828,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-28,30157,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-29,31803,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-30,30292,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-10-31,28191,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-01,29445,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-02,31954,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-03,40098,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-04,29440,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-06,30002,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-07,27684,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-08,29812,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-09,33602,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-10,38315,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-11,28381,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-12,31954,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-13,29637,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-14,28469,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-15,30265,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-16,32163,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-17,42068,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-18,30069,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-19,30010,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-20,31133,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-21,38922,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-22,48890,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-23,27193,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-24,33016,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-25,38503,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-26,51016,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-27,31468,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-28,28144,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-29,28023,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-11-30,29480,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-01,34872,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-02,26931,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-03,26795,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-04,28545,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-05,27070,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-06,28397,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-07,29867,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-08,34730,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-09,24796,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-10,25353,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-11,28813,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-12,27196,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-13,28700,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-14,28529,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-15,36022,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-16,29715,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-17,26206,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-18,29500,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-19,30369,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-20,31136,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-21,33695,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-22,40952,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-23,34069,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-24,23504,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-25,20126,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-26,36822,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-27,35412,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-28,33679,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-29,37653,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-30,23598,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2017-12-31,22182,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-01,26841,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-02,28112,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-03,26732,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-04,24126,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-05,26381,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-06,22299,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-07,24930,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-08,20578,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-09,25618,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-10,26225,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-11,28094,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-12,33443,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-13,20573,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-14,21562,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-15,29197,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-16,21041,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-17,22736,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-18,26803,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-19,32506,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-20,24879,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-21,24614,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-22,26087,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-23,25084,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-24,25227,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-25,27839,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-26,34135,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-27,25046,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-28,27332,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-29,26432,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-30,23174,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-01-31,26079,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-01,27800,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-02,31921,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-03,25000,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-04,17407,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-05,25297,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-06,26139,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-07,15034,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-08,27636,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-09,34028,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-10,24040,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-11,25669,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-12,26766,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-13,26481,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-14,27067,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-15,29679,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-16,37768,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-17,21300,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-18,25659,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-19,32837,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-20,27957,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-21,28053,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-22,28477,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-23,34717,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-24,25017,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-25,28474,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-26,28163,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-02-27,27377,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-01,29464,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-02,33527,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-03,28255,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-04,28305,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-05,28596,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-07,25475,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-08,29771,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-09,37399,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-10,28474,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-12,26484,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-13,26945,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-14,27796,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-15,30116,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-16,36965,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-17,25545,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-18,32888,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-19,30597,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-22,28615,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-23,37188,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-24,28332,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-25,31027,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-26,29970,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-27,28241,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-28,30812,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-29,36681,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-30,40195,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-03-31,30915,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-01,33990,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-02,32898,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-03,28468,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-04,29532,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-05,31872,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-06,37427,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-07,25524,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-08,29598,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-09,27644,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-10,28021,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-12,31763,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-13,39178,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-14,30776,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-15,30138,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-20,39526,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-21,29996,FHWA_TMAS_CCS_MD,0P0070,2,24,24
P0070,2018-04-22,32971,FHWA_TMAS_CCS_MD,0P0070,2,24,24
