LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,AADT,AAWDT,TRUCK_AADT,LINK,longitude,latitude,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed,AADT_2017_NUM,AADT_2018_NUM,AAWDT_2017_NUM,AAWDT_2018_NUM,AADT_NUM,AAWDT_NUM,NUM_LANES_NUM,MAIN_LINE_NUM,ID_RTE_NO_NUM,K_FACTOR_NUM,D_FACTOR_NUM,tract_index,station_tract_geoid,station_county_geoid,station_tract_label,assignment_status,station_to_boundary_m
B3177,Prince George's,Kenilworth Ave,MD,201.0,0.2,0.0,0.49,Md201-.20 Mi N Of Wash Dc Line,Washington Dc/l To Us 50,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,5.0,C,5.83,50.61,49.28,50.72,147590.0,146261.0,157920.0,156501.0,113520.0,120330.0,7203.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3177,-76.93261779560245,38.91445559081419,B,True,False,pg_dc_route;pg_dc_spatial,True,147590.0,146261.0,157920.0,156501.0,113520.0,120330.0,5.0,1.0,201.0,5.83,50.61,1502,24033804300,24033,Census Tract 8043,reject_not_near_tract_boundary,263.5486616048136
S2012150952,Montgomery,S Horners La,MU,1451.0,0.16,0.0,0.19,S Horners La - Between Park Rd & N Horners La,Cul De Sac To Park Rd,Urban,7.0,Local,1.0,North,2.0,F,7.58,51.43,50.95,49.05,785.0,830.0,835.0,880.0,831.0,911.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150952,-77.14294923291992,39.086620545407605,S,True,False,montgomery_dc_spatial,True,785.0,830.0,835.0,880.0,831.0,911.0,2.0,1.0,1451.0,7.58,51.43,1381,24031700902,24031,Census Tract 7009.02,reject_not_near_tract_boundary,363.61561086070606
B160058,Prince George's,Capital Beltway,IS,495.0,1.42,1.17,1.75,Is495-at Struc #1613105 Little Paint Branch,Is 95x To Is 95 (ahead),Urban,1.0,Interstate,1.0,East,7.0,F,6.42,55.16,52.83,47.17,144392.0,139350.0,150172.0,144920.0,140331.0,145941.0,4861.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160058,-76.94594818715764,39.02116820461925,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,144392.0,139350.0,150172.0,144920.0,140331.0,145941.0,7.0,1.0,495.0,6.42,55.16,1510,24033807301,24033,Census Tract 8073.01,reject_not_near_tract_boundary,177.7931734024678
S2012161191,Prince George's,Olson St,CO,3705.0,0.07,0.0,0.47,Olson St - .10 Mi West Of St Clair Dr,St Clair Dr To Lyons St,Urban,7.0,Local,1.0,East,2.0,F,9.99,56.11,45.85,54.15,2925.0,2760.0,3105.0,2930.0,2761.0,3041.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161191,-76.94764280234727,38.83110684677408,S,True,False,pg_dc_spatial,True,2925.0,2760.0,3105.0,2930.0,2761.0,3041.0,2.0,1.0,3705.0,9.99,56.11,1530,24033801801,24033,Census Tract 8018.01,reject_not_near_tract_boundary,201.43176576594297
S2012150959,Montgomery,Martins La,MU,2000.0,0.41,0.0,0.45,Martins La - Between Bickford Ave & N Washington St,Mannakee St To N Washington St,Urban,5.0,Major Collector,1.0,West,2.0,F,9.31,59.17,50.46,49.54,5365.0,5260.0,5695.0,5580.0,5261.0,5791.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150959,-77.15438619774007,39.090987545891146,S,True,False,montgomery_dc_spatial,True,5365.0,5260.0,5695.0,5580.0,5261.0,5791.0,2.0,1.0,2000.0,9.31,59.17,195,24031700901,24031,Census Tract 7009.01,reject_not_near_tract_boundary,266.7805297795512
S2012161171,Prince George's,Marlboro Pike,CO,3074.0,2.11,2.07,3.26,Marlboro Pike - Between Md 458 & Belwood St,Md 458 To Donnell Dr,Urban,4.0,Minor Arterial,1.0,South,4.0,F,8.39,56.76,50.59,49.41,14885.0,16160.0,15935.0,17290.0,16161.0,17131.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161171,-76.90396246689703,38.856889553171314,S,True,False,pg_dc_spatial,True,14885.0,16160.0,15935.0,17290.0,16161.0,17131.0,4.0,1.0,3074.0,8.39,56.76,734,24033802407,24033,Census Tract 8024.07,reject_not_near_tract_boundary,233.00609984736448
S2012150935,Montgomery,Avery Rd,MU,205.0,0.07,0.0,0.43,Avery Rd - .10 Mi North Of Md 28,Norbeck Rd To Avery Rd (ahead),Urban,5.0,Major Collector,1.0,North,2.0,F,11.1,75.63,52.04,47.96,3825.0,3940.0,4065.0,4180.0,3941.0,4341.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150935,-77.12324902782221,39.093783317487215,S,True,False,montgomery_dc_spatial,True,3825.0,3940.0,4065.0,4180.0,3941.0,4341.0,2.0,1.0,205.0,11.1,75.63,196,24031700903,24031,Census Tract 7009.03,reject_not_near_tract_boundary,385.7219537998761
S2001150060,Montgomery,Briggs Chaney Rd,CO,95.0,3.83,3.64,4.262,Briggs Chaney Rd -.50 Mile East Of Us 29,Robey Rd To Sawgrass Dr,Urban,4.0,Minor Arterial,1.0,West,3.0,F,8.73,53.78,50.18,49.82,18045.0,17300.0,19315.0,18510.0,17301.0,18341.0,672.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2001150060,-76.94289712487215,39.07734325615467,S,True,False,pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True,18045.0,17300.0,19315.0,18510.0,17301.0,18341.0,3.0,1.0,95.0,8.73,53.78,590,24031701417,24031,Census Tract 7014.17,reject_not_near_tract_boundary,257.5005994310289
S2017160356,Prince George's,Woods Way,OP,5631.0,0.1,0.0,0.53,Woods Way - .10 Mile East Of Md 5,Ramp 5 To Old Soper Rd,Urban,5.0,Major Collector,1.0,West,4.0,F,13.77,80.15,33.22,66.78,5540.0,5491.0,5870.0,5821.0,5492.0,6042.0,267.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2017160356,-76.92083027851402,38.82377026534064,S,True,False,pg_dc_spatial,True,5540.0,5491.0,5870.0,5821.0,5492.0,6042.0,4.0,1.0,5631.0,13.77,80.15,1519,24033801905,24033,Census Tract 8019.05,reject_not_near_tract_boundary,423.02982260681216
B150086,Montgomery,Norbeck Rd,MD,28.0,24.19,24.09,27.31,Md28-.10 Mi E Of E. Gude Dr,E. Gude Dr To Md 97,Urban,3.0,Principal Arterial Other,1.0,East,4.0,F,7.7,58.61,49.53,50.47,48372.0,44360.0,51762.0,47470.0,44361.0,47021.0,1972.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150086,-77.12721847375528,39.09087836270511,B,True,False,montgomery_dc_spatial,True,48372.0,44360.0,51762.0,47470.0,44361.0,47021.0,4.0,1.0,28.0,7.7,58.61,196,24031700903,24031,Census Tract 7009.03,reject_not_near_tract_boundary,737.3819992960325
B3355,Prince George's,Baltimore Washington Pkwy,MD,295.0,5.69,3.63,5.99,Md295-.30 Mi S Of Is95,Riverdale Rd To Is 95,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,4.0,F,6.26,50.88,47.32,52.68,106451.0,105492.0,113901.0,112882.0,105493.0,111823.0,2488.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3355,-76.889607611439,38.98770265381697,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,106451.0,105492.0,113901.0,112882.0,105493.0,111823.0,4.0,1.0,295.0,6.26,50.88,1378,24033806706,24033,Census Tract 8067.06,reject_not_near_tract_boundary,512.6569894880232
B3129,Prince George's,Branch Ave,MD,5.0,11.08,10.68,11.95,Md5-.50 Mi N Of Md337,Md 337 To Is 95,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,7.0,C,6.58,63.99,51.22,48.78,131331.0,130152.0,140521.0,139262.0,136140.0,144310.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B3129,-76.90948895552555,38.81023956761363,B,True,False,pg_dc_route;pg_dc_spatial,True,131331.0,130152.0,140521.0,139262.0,136140.0,144310.0,7.0,1.0,5.0,6.58,63.99,1563,24033801904,24033,Census Tract 8019.04,reject_not_near_tract_boundary,592.9869144175079
S2012150940,Montgomery,Charles St                              ,MU,660.0,0.14,0.0,0.16,Charles St - Between Baltimore Rd & Seth Pl,Park Rd To Baltimore Rd,Urban,7.0,Local,1.0,South,2.0,F,10.94,54.64,37.73,62.27,495.0,790.0,535.0,840.0,791.0,871.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150940,-77.13890220488567,39.08495559669021,S,True,False,montgomery_dc_spatial,True,495.0,790.0,535.0,840.0,791.0,871.0,2.0,1.0,660.0,10.94,54.64,1381,24031700902,24031,Census Tract 7009.02,reject_not_near_tract_boundary,228.75570734348534
B3100,Prince George's,Rhode Island Ave,US,1.0,0.2,0.0,0.48,Us1-.20 Mi N Of Wash Dc Line,Washington Dc/l To Md 208,Urban,3.0,Principal Arterial Other,1.0,North,4.0,C,9.15,74.37,53.94,46.06,21721.0,21532.0,23241.0,23042.0,19530.0,20700.0,663.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3100,-76.96025745940322,38.936673361645504,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,21721.0,21532.0,23241.0,23042.0,19530.0,20700.0,4.0,1.0,1.0,9.15,74.37,1518,24033804700,24033,Census Tract 8047,reject_not_near_tract_boundary,269.62851458959034
S2012150778,Montgomery,Glenallan Ave,CO,1114.0,0.12,0.0,0.27,Glenallan Ave - .10 Mile East Of Md 97,Md 97 To Md 182,Urban,6.0,Minor Collector,1.0,West,4.0,F,9.99,52.42,50.52,49.48,11005.0,10930.0,11675.0,11590.0,11061.0,12021.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150778,-77.05295119907512,39.064028739383815,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,11005.0,10930.0,11675.0,11590.0,11061.0,12021.0,4.0,1.0,1114.0,9.99,52.42,351,24031703206,24031,Census Tract 7032.06,reject_not_near_tract_boundary,181.65062798846387
B3216,Prince George's,Riggs Rd,MD,212.0,4.65,3.83,5.41,Md212-.20 Mi S Of Is495,Adelphi Rd To Powder Mill Rd,Urban,4.0,Minor Arterial,1.0,North,2.0,F,8.85,54.76,51.64,48.36,17370.0,17211.0,18590.0,18421.0,17212.0,18252.0,354.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3216,-76.96456887779526,39.0158570191128,B,True,False,pg_dc_route;pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,17370.0,17211.0,18590.0,18421.0,17212.0,18252.0,2.0,1.0,212.0,8.85,54.76,180,24033807305,24033,Census Tract 8073.05,reject_not_near_tract_boundary,339.53294467646225
B3165,Prince George's,Greenbelt Rd,MD,193.0,6.68,6.41,6.88,Md193-.20 Mi W Of Md295,Is 95 To Md 295,Urban,3.0,Principal Arterial Other,1.0,East,6.0,F,8.32,56.67,49.23,50.77,50942.0,47480.0,54512.0,50800.0,47481.0,50331.0,814.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3165,-76.88465044988473,38.99548213469844,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,50942.0,47480.0,54512.0,50800.0,47481.0,50331.0,6.0,1.0,193.0,8.32,56.67,303,24033806708,24033,Census Tract 8067.08,reject_not_near_tract_boundary,226.91856184378457
S2012161205,Prince George's,Iverson St,CO,5466.0,1.29,0.54,1.39,Iverson St - .10 Mi West Of Md 5,Co 1084 23rd Pkwy To Md 5 Branch Ave,Urban,4.0,Minor Arterial,1.0,East,4.0,F,7.4,50.11,50.81,49.19,16525.0,17520.0,17685.0,18750.0,17521.0,18571.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161205,-76.94825752129282,38.8387076747773,S,True,False,pg_dc_spatial,True,16525.0,17520.0,17685.0,18750.0,17521.0,18571.0,4.0,1.0,5466.0,7.4,50.11,1581,24033801802,24033,Census Tract 8018.02,reject_not_near_tract_boundary,185.71380070879385
B3276,Prince George's,Annapolis Rd,MD,450.0,0.1,0.0,0.27,Md450-.10 Mi E Of Us1al,Us 1al To Md 201,Urban,4.0,Minor Arterial,1.0,West,4.0,F,6.99,66.84,50.28,49.72,37905.0,44920.0,40565.0,48060.0,44921.0,47621.0,1695.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3276,-76.93998328024628,38.93913112982849,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,37905.0,44920.0,40565.0,48060.0,44921.0,47621.0,4.0,1.0,450.0,6.99,66.84,1488,24033804002,24033,Census Tract 8040.02,reject_not_near_tract_boundary,248.71426745711562
S2012161195,Prince George's,Old Marlboro Pike,CO,4024.0,0.07,0.0,2.75,Old Marlboro Pike - .10 Mi East Of Md 223,Mellwood Rd To Ritchie Marlboro Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,9.26,76.61,58.04,41.96,6015.0,5750.0,6385.0,6100.0,5751.0,6331.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161195,-76.8237169363404,38.81547745017416,S,True,False,pg_dc_spatial,True,6015.0,5750.0,6385.0,6100.0,5751.0,6331.0,2.0,1.0,4024.0,9.26,76.61,1499,24033800701,24033,Census Tract 8007.01,reject_not_near_tract_boundary,224.37173230902636
S2013160346,Prince George's,Sellman Rd,CO,6701.0,0.58,0.48,1.737,Sellman Rd - .10 Mile West Of Montgomery Rd,Montgomery Rd To Cherry Hill Rd,Urban,5.0,Major Collector,1.0,East,2.0,C,9.02,51.81,49.83,50.17,5514.0,5465.0,5854.0,5795.0,5510.0,6060.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2013160346,-76.92303809493725,39.03471800984629,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,5514.0,5465.0,5854.0,5795.0,5510.0,6060.0,2.0,1.0,6701.0,9.02,51.81,181,24033807405,24033,Census Tract 8074.05,reject_not_near_tract_boundary,821.7059024075928
S2012161168,Prince George's,Marlboro Pike,CO,3050.0,1.7,0.0,2.04,Marlboro Pike - .10 Mi East Of Md 223,Dower House Rd To William Beanes Rd,Urban,7.0,Local,1.0,West,2.0,F,8.22,84.85,47.52,52.48,10235.0,11120.0,10855.0,11790.0,11251.0,11931.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161168,-76.82168629643726,38.81079874240846,S,True,False,pg_dc_spatial,True,10235.0,11120.0,10855.0,11790.0,11251.0,11931.0,2.0,1.0,3050.0,8.22,84.85,455,24033800707,24033,Census Tract 8007.07,reject_not_near_tract_boundary,187.41881159393228
B3119,Prince George's,Pennsylvania Ave,MD,4.0,9.1,9.07,9.37,Md4-between Is95 & Old Marlboro Pike/westphalia Rd,Old Marlboro Pike/westphalia Rd To Is 95,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,5.0,F,6.52,54.36,50.83,49.17,62142.0,65550.0,66492.0,70140.0,65551.0,69481.0,4956.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3119,-76.8625095239567,38.837935780454686,B,True,False,pg_dc_route;pg_dc_spatial,True,62142.0,65550.0,66492.0,70140.0,65551.0,69481.0,5.0,1.0,4.0,6.52,54.36,1557,24033802201,24033,Census Tract 8022.01,reject_not_near_tract_boundary,438.66087931581285
S2012150894,Montgomery,Leland St,CO,6133.0,0.07,0.0,0.23,Leland St - .10 Mi North Of Md 191,Md 191 To Woodmont Ave,Urban,6.0,Minor Collector,1.0,North,2.0,C,9.68,88.08,77.56,22.44,1664.0,1655.0,1764.0,1755.0,2330.0,2560.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150894,-77.09624236458133,38.97914527390361,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,1664.0,1655.0,1764.0,1755.0,2330.0,2560.0,2.0,1.0,6133.0,9.68,88.08,1336,24031704803,24031,Census Tract 7048.03,reject_not_near_tract_boundary,198.1662659463153
B2884,Montgomery,Dale Dr,CO,7074.0,0.82,0.0,0.92,Dale Dr-.10 Mi W Of Us29,Columbia Blvd To Us 29,Urban,4.0,Minor Arterial,1.0,West,2.0,F,8.69,61.12,50.02,49.98,7922.0,7853.0,8482.0,8403.0,7854.0,8334.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2884,-77.02451965328339,39.00597150756326,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True,7922.0,7853.0,8482.0,8403.0,7854.0,8334.0,2.0,1.0,7074.0,8.69,61.12,344,24031702900,24031,Census Tract 7029,reject_not_near_tract_boundary,380.0111979948159
S2017150258,Montgomery,Deborah Dr,CO,2996.0,0.1,0.0,1.29,Deborah Dr - .10 Mile South Of Gainsborough Rd,Gainsborough Rd To Bells Mill Rd,Urban,6.0,Minor Collector,1.0,North,2.0,F,10.57,70.73,57.55,42.45,370.0,371.0,390.0,391.0,372.0,412.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017150258,-77.16691523097641,39.04510177584154,S,True,False,montgomery_dc_spatial,True,370.0,371.0,390.0,391.0,372.0,412.0,2.0,1.0,2996.0,10.57,70.73,555,24031701206,24031,Census Tract 7012.06,reject_not_near_tract_boundary,402.1965265736778
S2013160345,Prince George's,Jericho Park Rd,CO,4457.0,0.08,0.0,0.58,Jericho Park Rd - .10 Mile North Of Race Track Rd,Race Track Rd To Jerico Park Rd,Urban,5.0,Major Collector,1.0,South,2.0,C,9.81,72.31,54.08,45.92,6054.0,6005.0,6424.0,6375.0,4940.0,5430.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2013160345,-76.75495343369184,39.01346308846677,S,True,False,pg_dc_spatial,True,6054.0,6005.0,6424.0,6375.0,4940.0,5430.0,2.0,1.0,4457.0,9.81,72.31,447,24033800410,24033,Census Tract 8004.10,reject_not_near_tract_boundary,671.5360338063114
B160084,Prince George's,Fort Meade Rd,MD,198.0,3.73,3.53,3.93,Md198-.20 Mi W Of Md197,Second St (us 1 Nb) To Md 197,Urban,3.0,Principal Arterial Other,1.0,East,6.0,F,8.06,52.19,50.94,49.06,44550.0,44151.0,47670.0,47241.0,44152.0,46802.0,1095.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160084,-76.84554735779385,39.09652286873465,B,True,False,pg_montgomery_route;pg_montgomery_spatial,True,44550.0,44151.0,47670.0,47241.0,44152.0,46802.0,6.0,1.0,198.0,8.06,52.19,1520,24033800103,24033,Census Tract 8001.03,reject_not_near_tract_boundary,188.2185391029632
T0013,Prince George's,Intercounty Connector,MD,200.0,2.02,1.4,2.965,Md 200 - Between Is 95 & Us 1,I 95 To Us 1,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,East,4.0,C,13.0,54.0,50.0,50.0,10069.0,10760.0,11811.0,12600.0,11550.0,13476.0,,https://maps.roads.maryland.gov/itms_public/?stationid=T0013,-76.89775906805754,39.06722872400066,T,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True,10069.0,10760.0,11811.0,12600.0,11550.0,13476.0,4.0,1.0,200.0,13.0,54.0,1566,24033807408,24033,Census Tract 8074.08,reject_not_near_tract_boundary,757.4344874250105
S2010160013,Prince George's,Old Soper Rd,OP,18.0,0.05,0.0,0.11,Old Soper Rd - .05 Mile North Of Auth Rd/capital Gateway Dr,Co 127 Auth Rd To Entrance To Metro,Urban,7.0,Local,1.0,South,3.0,F,9.71,56.34,51.95,48.05,7661.0,7592.0,8121.0,8052.0,7593.0,8353.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160013,-76.91247500314064,38.824715037465744,S,True,False,pg_dc_spatial,True,7661.0,7592.0,8121.0,8052.0,7593.0,8353.0,3.0,1.0,18.0,9.71,56.34,1519,24033801905,24033,Census Tract 8019.05,reject_not_near_tract_boundary,647.1583390917934
B160132,Prince George's,Contee Rd,CO,6.0,2.09,1.818,2.19,Contee Rd-.10 Mi E Of Van Dusen Rd,Bell Chase Blvd To Van Dusen Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,8.05,59.91,51.61,48.39,11880.0,11771.0,12590.0,12481.0,11772.0,12952.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160132,-76.88261373557367,39.08239468742978,B,True,False,pg_montgomery_spatial,True,11880.0,11771.0,12590.0,12481.0,11772.0,12952.0,2.0,1.0,6.0,8.05,59.91,848,24033800212,24033,Census Tract 8002.12,reject_not_near_tract_boundary,584.0656955004347
B3102,Prince George's,Baltimore Ave,US,1.0,1.92,1.82,2.61,Us1-.10 Mi N Of Us1al,Us 1al To Md 410,Urban,3.0,Principal Arterial Other,1.0,North,4.0,C,7.11,59.8,51.58,48.42,31851.0,31562.0,34081.0,33772.0,30680.0,32520.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B3102,-76.94033946495139,38.95455780669944,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,31851.0,31562.0,34081.0,33772.0,30680.0,32520.0,4.0,1.0,1.0,7.11,59.8,1559,24033806300,24033,Census Tract 8063,reject_not_near_tract_boundary,216.07415899693515
B150018,Montgomery,Glen Rd,CO,195.0,1.21,0.0,1.49,Glen Rd-.10 Mi W Of Beekman Pl,Md 189 To S. Glen Rd,Urban,5.0,Major Collector,1.0,East,2.0,F,10.24,79.6,50.39,49.61,4092.0,3550.0,4342.0,3760.0,3551.0,3911.0,126.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150018,-77.21329412260813,39.04779225823144,B,True,False,montgomery_dc_spatial,True,4092.0,3550.0,4342.0,3760.0,3551.0,3911.0,2.0,1.0,195.0,10.24,79.6,597,24031706007,24031,Census Tract 7060.07,reject_not_near_tract_boundary,1494.0141171229254
S2012161008,Prince George's,Cherry La,CO,7.0,1.7,1.53,2.27,Cherry La - .10 Mi East Of Us 1,Contee Rd To Laurel Bowie Rd,Urban,4.0,Minor Arterial,1.0,East,6.0,F,8.17,50.43,50.6,49.4,21095.0,20840.0,22575.0,22300.0,21721.0,22091.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161008,-76.85530697933234,39.08967625648331,S,True,False,pg_montgomery_spatial,True,21095.0,20840.0,22575.0,22300.0,21721.0,22091.0,6.0,1.0,7.0,8.17,50.43,446,24033800213,24033,Census Tract 8002.13,reject_not_near_tract_boundary,277.4986521940673
B3180,Prince George's,Kenilworth Ave,MD,201.0,2.32,2.12,2.87,Md201-.20 Mi N Of Md450,Md 450 To Decatur St,Urban,3.0,Principal Arterial Other,1.0,North,5.0,F,7.7,54.08,53.1,46.9,24201.0,22170.0,25901.0,23720.0,22171.0,23501.0,2403.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3180,-76.93558568197746,38.94189483842409,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,24201.0,22170.0,25901.0,23720.0,22171.0,23501.0,5.0,1.0,201.0,7.7,54.08,1488,24033804002,24033,Census Tract 8040.02,reject_not_near_tract_boundary,207.2391356687585
S2012161117,Prince George's,Emerson St                              ,CO,484.0,0.13,0.0,0.58,Emerson St - Between Edmonston Rd & 53rd Pl,Kenilworth Ave To Emerson St (ahead),Urban,5.0,Major Collector,1.0,North,2.0,F,7.97,64.92,54.65,45.35,3245.0,3380.0,3445.0,3580.0,3381.0,3721.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161117,-76.92593126483682,38.94865107508903,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True,3245.0,3380.0,3445.0,3580.0,3381.0,3721.0,2.0,1.0,484.0,7.97,64.92,514,24033803900,24033,Census Tract 8039,reject_not_near_tract_boundary,188.28728367776708
B2977,Montgomery,Bradley Blvd                            ,CO,7070.0,0.32,0.0,0.52,Bradley Blvd-.20 Mi S Of Md190,Persimmon Tree Rd To Md 190,Urban,4.0,Minor Arterial,1.0,North,2.0,F,9.56,55.19,52.8,47.2,6540.0,6481.0,7000.0,6941.0,6482.0,6872.0,307.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2977,-77.18396900463699,39.000513610888845,B,True,False,montgomery_dc_spatial,True,6540.0,6481.0,7000.0,6941.0,6482.0,6872.0,2.0,1.0,7070.0,9.56,55.19,1389,24031706009,24031,Census Tract 7060.09,reject_not_near_tract_boundary,279.8324677544642
B160127,Prince George's,Dunwood Valley Dr,MU,585.0,1.58,0.89,1.63,Dunwood Valley Dr-.05 Mi E Of Church Rd,Dunwood Valley Dr (back) To Church Rd,Urban,7.0,Local,1.0,East,2.0,F,8.48,60.0,49.93,50.07,1362.0,1353.0,1442.0,1433.0,1354.0,1494.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160127,-76.76291783411878,38.935389037873335,B,True,False,pg_dc_spatial,True,1362.0,1353.0,1442.0,1433.0,1354.0,1494.0,2.0,1.0,585.0,8.48,60.0,449,24033800518,24033,Census Tract 8005.18,reject_not_near_tract_boundary,1146.849990101303
S2012150905,Montgomery,Persimmon Tree La,CO,7069.0,0.08,0.0,0.59,Persimmon Tree La - Between Persimmon Tree Rd & Comanche Ct,Persimmon Tree Rd To Persimmon Tree Rd,Urban,6.0,Minor Collector,1.0,South,2.0,F,10.98,58.64,51.95,48.05,1415.0,1350.0,1505.0,1430.0,1351.0,1491.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150905,-77.17245689125174,38.98326254040346,S,True,False,montgomery_dc_spatial,True,1415.0,1350.0,1505.0,1430.0,1351.0,1491.0,2.0,1.0,7069.0,10.98,58.64,1389,24031706009,24031,Census Tract 7060.09,reject_not_near_tract_boundary,183.35121054748603
S2012150833,Montgomery,Westlake Dr                             ,CO,3439.0,0.21,0.0,0.46,Westlake Dr - .10 Mi North Of Democracy Blvd,Bells Mill Rd To Westlake Terr,Urban,5.0,Major Collector,1.0,South,3.0,F,8.01,50.94,46.8,53.2,17425.0,15390.0,18475.0,16310.0,15391.0,16931.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150833,-77.14963678507,39.02396249887137,S,True,False,montgomery_dc_spatial,True,17425.0,15390.0,18475.0,16310.0,15391.0,16931.0,3.0,1.0,3439.0,8.01,50.94,1329,24031706012,24031,Census Tract 7060.12,reject_not_near_tract_boundary,333.640824191689
B3139,Prince George's,John Hanson Hwy,US,50.0,4.93,4.1,5.04,Us50-.40 Mi W Of Is95,Md 410 To Is 595,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,East,6.0,F,7.22,69.24,54.79,45.21,114310.0,113281.0,122310.0,121211.0,113282.0,120082.0,9365.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3139,-76.86549492747976,38.94479228366127,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True,114310.0,113281.0,122310.0,121211.0,113282.0,120082.0,6.0,1.0,50.0,7.22,69.24,483,24033803602,24033,Census Tract 8036.02,reject_not_near_tract_boundary,589.7276313251697
